Symbol,Name,Price(Intraday),Change,%Change,Volume,Avg Vol(3 month),Market Cap,PE Ratio(TTM)
22SA.F,"Nuwellis, Inc.",2.7000,-0.0700,-2.53%,306,31,3.259M,N/A
5J9.F,Fluicell AB (publ),0.1266,+0.0006,+0.48%,200,7,3.305M,N/A
KL1.F,Pathway Health Corp.,0.0215,-0.0070,-24.56%,"1,164",0,3.262M,N/A
HN3Q.F,Nova Mentis Life Science Corp.,0.0130,0.0000,0.00%,"74,000",483,3.236M,N/A
Y230.F,Akanda Corp.,0.7600,-0.0200,-2.56%,"1,000",419,3.236M,N/A
CPH.F,Histogen Inc.,0.7570,+0.0090,+1.20%,"1,000",69,3.235M,0.72
7M40.F,"Motus GI Holdings, Inc.",0.5790,-0.0250,-4.14%,400,16,3.204M,N/A
TG4.F,Oxurion NV,0.0006,0.0000,0.00%,910,"2,140",3.2M,N/A
T8RP.F,Indiva Limited,0.0190,-0.0030,-13.64%,1,35,3.149M,N/A
8GN.F,Cessatech A/S,0.2150,-0.0010,-0.46%,10,0,3.137M,N/A
52Q.F,AegirBio AB (publ),0.1150,0.0000,0.00%,"5,000",120,3.336M,N/A
UV7.F,TALi Digital Limited,0.0005,0.0000,0.00%,"14,000",421,3.101M,N/A
4E4.F,"TRxADE HEALTH, Inc.",0.2780,+0.0160,+6.11%,100,0,3.287M,N/A
18C.SG,"GB Sciences, Inc.",0.0070,-0.0005,-6.67%,0,280,3.33M,N/A
E8X.DE,elexxion AG,0.3060,+0.0460,+17.69%,"2,000",279,3.028M,N/A
9DO.F,Glow Lifetech Corp.,0.0490,0.0000,0.00%,"20,000","6,786",2.981M,N/A
NO1A.F,"Navidea Biopharmaceuticals, Inc.",0.0510,+0.0055,+12.09%,"1,000",0,2.962M,N/A
5LB.F,BioVaxys Technology Corp.,0.0200,0.0000,0.00%,"25,000","6,587",2.902M,N/A
0AF.F,Odinwell AB,0.1240,-0.0030,-2.36%,N/A,0,2.869M,N/A
E8X.F,elexxion AG,0.2900,+0.0700,+31.82%,"4,348",15,2.87M,N/A
50V.F,Aino Health AB (publ),0.0522,+0.0024,+4.82%,"1,500",0,3.05M,N/A
AEQ.F,Aequus Pharmaceuticals Inc.,0.0150,0.0000,0.00%,"20,000","5,770",1.99M,N/A
5JA1.F,Sprint Bioscience AB (publ),0.0272,-0.0052,-16.05%,550,0,2.724M,N/A
OEZ.F,Avecho Biotechnology Limited,0.0005,-0.0010,-66.67%,"100,000","1,982",2.691M,N/A
5LU.F,Simris Group AB (PUBL),0.0100,-0.0100,-50.00%,366,0,2.672M,N/A
NTUA.F,Neptune Wellness Solutions Inc.,0.1280,+0.0020,+1.59%,200,3,2.654M,N/A
1WH.F,Biocure Technology Inc.,0.0095,0.0000,0.00%,"1,000",35,2.637M,N/A
T0U0.F,TC Biopharm (Holdings) Plc,0.5350,-0.0150,-2.73%,280,11,2.645M,N/A
U01.F,Delivra Health Brands Inc.,0.0055,+0.0020,+57.14%,"7,360",129,2.638M,N/A
AZ0.F,Planet Based Foods Global Inc.,0.0365,-0.0060,-14.12%,47,0,2.599M,N/A
U4W0.F,Quotient Limited,0.1200,0.0000,0.00%,24,41,2.527M,0.01
9YF0.MU,I.CERAM SA,8.65,-0.10,-1.14%,N/A,0,2.522M,N/A
BTH.F,"BIOLASE, Inc.",0.0780,+0.0070,+9.86%,"22,200",539,2.643M,N/A
4RG.F,DeepVerge plc,0.0005,0.0000,0.00%,"1,000",0,2.221M,N/A
87A0.F,"SpotLite360 IOT Solutions, Inc.",0.0195,0.0000,0.00%,"2,000",35,2.431M,N/A
8EC.F,Empower Clinics Inc.,0.0050,0.0000,0.00%,"10,000","2,963",2.426M,N/A
USZ.F,BPH Global Ltd,0.0005,0.0000,0.00%,500,0,2.416M,N/A
7BG.F,BerGenBio ASA,0.0145,-0.0030,-17.14%,"40,000","1,927",2.412M,N/A
6FN.F,Klaria Pharma Holding AB (publ.),0.0198,+0.0002,+1.02%,"29,557",518,2.405M,N/A
1RT.F,Nuformix plc,0.0005,0.0000,0.00%,"3,000",0,2.131M,N/A
9YF0.SG,I.CERAM SA,7.30,0.00,0.00%,0,0,2.338M,N/A
PSYB.F,PsyBio Therapeutics Corp.,0.0090,+0.0015,+20.00%,100,940,2.308M,N/A
RVW1.F,Physiomics Plc,0.0170,0.0000,0.00%,800,0,2.277M,N/A
S21.F,S2Medical AB (publ),0.0252,-0.0020,-7.35%,100,1,2.226M,N/A
27N.F,Cannovum Cannabis AG,0.9550,-0.0100,-1.04%,100,353,2.255M,N/A
LV9.F,Lotus Ventures Inc.,0.0145,0.0000,0.00%,"10,000",175,2.192M,N/A
1OA.F,Blueberries Medical Corp.,0.0100,0.0000,0.00%,"13,000","1,956",3.021M,N/A
5MP1.F,Biodexa Pharmaceuticals Plc,0.0882,+0.0320,+56.94%,"10,000","1,155",2.006M,N/A
2RY.F,"China SXT Pharmaceuticals, Inc.",0.1798,+0.0116,+6.90%,"1,821",0,2.367M,N/A
DAN.F,Dancann Pharma A/S,0.0263,-0.0028,-9.62%,100,0,2.066M,N/A
9YC0.F,Xebra Brands Ltd.,0.0365,-0.0110,-23.16%,22,513,2.054M,N/A
939.F,Treatment.Com International Inc.,0.0295,-0.0010,-3.28%,"50,100","5,074",2.031M,N/A
2J6.F,MPX International Corporation,0.0020,+0.0010,+100.00%,172,"3,523","998,456",N/A
10B.MU,Bioservo Technologies AB (publ),0.0670,0.0000,0.00%,"4,000",0,1.917M,N/A
SBH.HM,"Sangui Biotech International, Inc.",0.0090,0.0000,0.00%,"25,000","4,333",1.889M,N/A
107.F,Bioasis Technologies Inc.,0.0075,+0.0030,+66.67%,"2,400",42,1.831M,N/A
AGW0.F,Algernon Pharmaceuticals Inc.,0.1420,+0.0060,+4.41%,600,175,1.832M,N/A
NJT.F,"PolarityTE, Inc.",0.2200,0.0000,0.00%,100,18,1.828M,N/A
79T.F,Medimi AB,0.0024,+0.0002,+9.09%,100,0,1.809M,N/A
9C7.F,Calmark Sweden AB (publ),0.0264,-0.0024,-8.33%,500,8,1.806M,N/A
9V40.F,Lexston Life Sciences Corp.,0.0530,0.0000,0.00%,N/A,0,1.651M,N/A
X0M.F,XOMA Corporation,21.40,0.00,0.00%,45,0,N/A,22.50
OEZ.SG,Avecho Biotechnology Limited,0.0020,-0.0005,-20.00%,0,0,1.995M,N/A
I4AA.F,Intellipharmaceutics International Inc.,0.0450,+0.0015,+3.45%,N/A,0,1.567M,N/A
APS.F,Asarina Pharma AB (publ),0.0548,-0.0102,-15.69%,"3,000",0,1.413M,N/A
L6Y.F,Wellfully Limited,0.0010,-0.0005,-33.33%,"1,465",0,1.443M,N/A
8X4.F,Eurocine Vaccines AB (publ),0.0368,-0.0256,-41.03%,"23,000",0,1.3M,N/A
5GZ.F,Waverley Pharma Inc.,0.0160,0.0000,0.00%,"3,000",0,1.308M,N/A
66J.F,Amniotics AB (publ),0.0092,+0.0022,+31.43%,"22,000","7,552",1.187M,N/A
GHG.F,Global Hemp Group Inc.,0.0020,0.0000,0.00%,"2,200","1,334",1.247M,N/A
1N9.F,NeutriSci International Inc.,0.0005,0.0000,0.00%,"4,000","11,139",1.234M,N/A
G111.F,Pharmadrug Inc.,0.0030,+0.0025,+500.00%,"1,500",71,1.238M,N/A
99B.F,QuiaPEG Pharmaceuticals Holding AB (publ),0.0008,0.0000,0.00%,"1,000",0,1.817M,N/A
7RBA.F,Tevano Systems Holdings Inc.,0.0400,+0.0060,+17.65%,"8,316",179,1.201M,N/A
9RP.F,Lipigon Pharmaceuticals AB (publ),0.0246,-0.0006,-2.38%,100,0,"727,390",N/A
958.F,Pharmiva AB (publ),0.0548,-0.0312,-36.28%,"5,014",0,1.129M,N/A
T0U0.SG,TC Biopharm (Holdings) Plc,0.5500,-0.0150,-2.65%,0,110,"455,573",N/A
0ZJ.F,Solarvest BioEnergy Inc.,0.0170,0.0000,0.00%,"24,000",965,1.051M,N/A
1XU1.F,Entheon Biomedical Corp.,0.0168,-0.0002,-1.18%,"5,000",964,1.01M,N/A
4HV0.F,Maple Leaf Green World Inc.,0.0180,0.0000,0.00%,"1,000",17,1.073M,N/A
ONMA.F,OncoSec Medical Incorporated,0.1700,-0.0264,-13.44%,200,233,1.029M,N/A
3T2A.F,"T2 Biosystems, Inc.",0.0412,+0.0119,+40.61%,"10,000",51,2.873M,N/A
DDX.F,Wesana Health Holdings Inc.,0.0460,0.0000,0.00%,"5,000",87,"997,643",N/A
2VP0.F,Indigenous Bloom Hemp Corp.,0.0120,0.0000,0.00%,50,827,"984,268",N/A
Z61.F,Arcede Pharma AB (publ),0.1115,-0.0035,-3.04%,60,0,"960,037",N/A
98H.F,PolarCool AB (publ),0.0252,+0.0006,+2.44%,"2,000",35,"935,323",N/A
4NCA.F,Medivolve Inc.,0.0305,+0.0070,+29.79%,866,809,1.22M,N/A
IY7.F,Jolt Health Inc.,0.0134,0.0000,0.00%,N/A,0,"864,537",N/A
9F1.F,Diagonal Bio AB (publ),0.0230,+0.0008,+3.60%,100,0,"862,509",N/A
VU7.F,Doseology Sciences Inc.,0.0160,0.0000,0.00%,N/A,0,"858,257",N/A
CD00.F,Steep Hill Inc.,0.0020,+0.0015,+300.00%,"2,345",0,"845,180",N/A
P750.F,Pharmacolog i Uppsala AB (publ),0.0276,+0.0036,+15.00%,100,1,"805,530",0.09
L00.F,Global Health Clinics Ltd.,0.0455,-0.0095,-17.27%,7,160,"804,890",N/A
6OTA.F,Biome Grow Inc.,0.0005,0.0000,0.00%,12,0,"782,500",N/A
U9O0.F,Oakridge International Limited,0.0330,0.0000,0.00%,"1,000",46,"776,747",N/A
QA90.F,The Sustainable Nutrition Group Ltd,0.0005,0.0000,0.00%,60,351,"706,490",N/A
UY0.F,TripSitter Clinic Ltd.,0.0160,0.0000,0.00%,"1,000","1,679","695,180",N/A
DPD3.F,Imagin Medical Inc.,0.0525,+0.0345,+191.67%,"1,750",113,"671,396",N/A
0VH.F,Ovation Science Inc.,0.0055,+0.0025,+83.33%,"184,800",0,"558,860",N/A
U5Z.F,Vertical Peak Holdings Inc.,0.0034,0.0000,0.00%,N/A,0,"561,768",N/A
8T0.F,Promore Pharma AB (publ),0.0052,-0.0028,-35.00%,"1,400",0,"557,258",N/A
2J6.MU,MPX International Corporation,0.0015,0.0000,0.00%,50,6,"499,228",N/A
2J6.SG,MPX International Corporation,0.0015,0.0000,0.00%,0,0,"499,228",N/A
5NP0.F,HAVN Life Sciences Inc.,0.0254,0.0000,0.00%,41,"5,622","410,362",N/A
TBF1.F,Canntab Therapeutics Limited,0.0005,0.0000,0.00%,812,0,"406,251",N/A
TLA.F,Maven Brands Inc.,0.0060,-0.0105,-63.64%,789,16,"400,261",N/A
1KZ0.F,Sweet Earth Holdings Corporation,0.0684,-0.0184,-21.20%,"4,387",684,"191,722",0.08
0HC.F,Mojave Brands Inc.,0.0180,0.0000,0.00%,680,309,"318,866",N/A
1KZ0.MU,Sweet Earth Holdings Corporation,0.0652,-0.0213,-24.62%,"2,000",55,"182,753",0.08
0E81.SG,Advanced Proteome Therapeutics Corporation,0.0030,0.0000,0.00%,0,1,"284,526",N/A
37S0.F,Spineway SA,0.5060,-0.0840,-14.24%,283,850,"277,970",3.37
CM1.F,Chemistree Technology Inc.,0.0005,0.0000,0.00%,"10,020",263,"201,875",N/A
YG3A.F,Better Plant Sciences Inc.,0.0100,0.0000,0.00%,457,"4,522","199,180",N/A
ERV2.F,Molecule Holdings Inc.,0.0005,-0.0065,-92.86%,"2,381",52,"194,465",N/A
3YX.MU,INDVR Brands Inc.,0.0020,0.0000,0.00%,"3,000",0,"188,984",N/A
C4T.F,Greenrise Global Brands Inc.,0.0005,-0.0010,-66.67%,"1,000",460,"163,395",N/A
2CG.F,NanoSphere Health Sciences Inc.,0.0005,0.0000,0.00%,156,2,"142,172",N/A
GA1B.F,Eden Empire Inc.,0.0010,0.0000,0.00%,1,0,"137,177",N/A
MF6.SG,MagForce AG,0.0026,0.0000,0.00%,996,"22,212","77,822",N/A
HT6.F,Learning 2 Sleep L2S AB (publ),0.0030,-0.0020,-40.00%,"4,200",73,"53,752",N/A
QBI.HM,Q2M Managementberatung AG,1.0000,0.0000,0.00%,400,0,"52,715",N/A
OR9.F,Safe Orthopaedics SA,0.0932,-0.0043,-4.41%,2,0,"60,790",N/A
NMI.DU,Aladdin Healthcare Technologies SE,0.0025,+0.0005,+25.00%,"1,000","6,518","28,645",N/A
4HG.F,Qlife Holding AB (publ),0.0001,-0.0023,-95.83%,7,0,"96,803",N/A
P0X.SG,Pharnext SA,0.0339,-0.0406,-54.50%,0,501,"5,767",N/A
HSKN.MU,Heska Corp,110.00,0.00,0.00%,40,0,N/A,N/A
BTH.BE,Biolase Inc,0.0580,0.0000,0.00%,"25,000",309,N/A,N/A
RTA1.DU,Rite Aid Corp,1.6100,-0.0100,-0.62%,400,0,N/A,N/A
GYX.BE,Futura Medical PLC,0.5750,+0.0050,+0.88%,"2,000",0,N/A,N/A
GHG.BE,Global Hemp Group Inc,0.0015,-0.0015,-50.00%,"10,000","1,929",N/A,N/A
UR9.DU,Clinuvel Pharmaceuticals Ltd,11.52,-0.04,-0.35%,30,1,N/A,N/A
3NVN.HM,Nass Valley Gateway Ltd,0.0075,0.0000,0.00%,50,0,N/A,N/A
C4X.MU,Onxeo SA,0.2860,0.0000,0.00%,"1,000",0,N/A,N/A
M12.HM,M1 Kliniken AG,7.58,-0.06,-0.79%,250,0,N/A,N/A
BAYN.HA,Bayer AG,52.50,+0.69,+1.33%,19,111,N/A,N/A
BIO.HM,Biotest AG,42.40,0.00,0.00%,30,0,N/A,N/A
7D2A.MU,Sedana Medical AB,2.7520,0.0000,0.00%,"25,000",439,N/A,N/A
7C8.BE,Invion Ltd,0.0010,0.0000,0.00%,"2,000",0,N/A,N/A
5CV.MU,CureVac NV,9.23,-0.08,-0.86%,100,337,N/A,N/A
ANWA.MU,Immuron Ltd,1.8800,0.0000,0.00%,10,0,N/A,N/A
C6O.BE,Clovis Oncology Inc,0.0477,0.0000,0.00%,"1,000",17,N/A,N/A
UR9.DU,Clinuvel Pharmaceuticals Ltd,11.52,-0.04,-0.35%,30,1,N/A,N/A
WQ5.SG,Genflow Biosciences PLC,0.0325,0.0000,0.00%,0,0,N/A,N/A
3NVN.HM,Nass Valley Gateway Ltd,0.0075,0.0000,0.00%,50,0,N/A,N/A
M12.DU,M1 Kliniken AG,7.64,0.00,0.00%,"1,800",0,N/A,N/A
MED.MU,MediClin AG,3.0000,0.0000,0.00%,"1,000",0,N/A,N/A
B1N0.MU,Bionomics Ltd,2.3600,0.0000,0.00%,200,3,N/A,N/A
20MP.MU,Mountain Valley MD Holdings Inc,0.0280,+0.0028,+11.11%,"1,500",26,N/A,N/A
IQI0.F,Incannex Healthcare Ltd,1.6800,0.0000,0.00%,N/A,0,N/A,N/A
3G0.MU,Altimmune Inc,3.7540,0.0000,0.00%,200,9,N/A,N/A
3XB0.MU,Xenetic Biosciences Inc,3.0200,-0.1100,-3.51%,360,41,N/A,N/A
2IA.MU,iAnthus Capital Holdings Inc,0.0165,0.0000,0.00%,18,0,N/A,N/A
BNN.BE,BRAIN Biotech AG,4.6400,-0.0500,-1.07%,335,0,N/A,N/A
IS8.MU,ifa systems AG,3.7200,0.0000,0.00%,130,0,N/A,N/A
BA3.DU,Azenta Inc,41.60,-0.20,-0.48%,20,0,N/A,N/A
T5O.MU,CytoTools AG,1.9900,0.0000,0.00%,250,0,N/A,N/A
E2Z.BE,Almirall SA,7.94,+0.01,+0.06%,259,0,N/A,N/A
LWB.HM,Mesoblast Ltd,0.6700,+0.0250,+3.88%,"1,042",0,N/A,N/A
0UC0.MU,AnPac Bio-Medical Science Co Ltd,3.6400,-0.0800,-2.15%,1,0,N/A,N/A
L97.SG,Yonghe Medical Group Co Ltd,0.8100,-0.0050,-0.61%,0,0,N/A,N/A
LMQ.F,Oxford BioDynamics PLC,0.0585,+0.0095,+19.39%,5,0,N/A,N/A
609.MU,Abionyx Pharma,1.3080,0.0000,0.00%,"3,790",0,N/A,N/A
B6E.MU,Swedish Orphan Biovitrum AB,18.77,-0.36,-1.88%,500,0,N/A,N/A
VB0.MU,Viva Biotech Holdings,0.1870,+0.0040,+2.19%,"4,000",0,N/A,N/A
ABG.MU,AmerisourceBergen Corp,165.02,0.00,0.00%,30,0,N/A,N/A
9RP.MU,Lipigon Pharmaceuticals AB,0.0392,0.0000,0.00%,"1,650",0,N/A,N/A
E2Z.SG,Almirall SA,7.95,-0.03,-0.44%,0,17,N/A,N/A
HDP1.MU,Arrowhead Pharmaceuticals Inc,32.86,-0.03,-0.09%,100,0,N/A,N/A
1F6.BE,Fermentalg SA,0.7860,+0.0010,+0.13%,"1,100",19,N/A,N/A
UG2.BE,AngioDynamics Inc,9.80,-0.20,-2.00%,N/A,0,N/A,N/A
11L1.HA,Canopy Growth Corp,0.5866,-0.0212,-3.49%,"3,000",87,N/A,N/A
6W5.MU,Spineguard,0.5230,0.0000,0.00%,800,0,N/A,N/A
APE0.MU,Addex Therapeutics Ltd,0.6200,0.0000,0.00%,"1,100",938,N/A,N/A
4A3.MU,Immatics NV,10.94,-0.06,-0.55%,25,210,N/A,N/A
6FN.MU,Klaria Pharma Holding AB,0.0392,-0.0002,-0.51%,N/A,0,N/A,N/A
AUH.MU,EGF Theramed Health Corp,0.3780,+0.0680,+21.94%,"1,000",320,N/A,N/A
NZCA.BE,Provexis PLC,0.0020,0.0000,0.00%,N/A,0,N/A,N/A
31R.MU,Revive Therapeutics Ltd,0.0424,0.0000,0.00%,"50,000","1,070",N/A,N/A
M5D.BE,Medical Developments International Ltd,0.4600,-0.0040,-0.86%,400,74,N/A,N/A
ARAH.HA,Aleafia Health Inc,0.0160,-0.0030,-15.79%,"20,000",350,N/A,N/A
6OTA.SG,Biome Grow Inc,0.0005,0.0000,0.00%,0,0,N/A,N/A
43T.MU,Tabula Rasa HealthCare Inc,6.65,-0.25,-3.62%,820,0,N/A,N/A
O23.BE,ZimVie Inc,10.60,+0.30,+2.91%,10,0,N/A,N/A
7C8.BE,Invion Ltd,0.0010,0.0000,0.00%,"2,000",0,N/A,N/A
5CV.MU,CureVac NV,9.23,-0.08,-0.86%,100,337,N/A,N/A
9YF0.F,I.Ceram,6.75,-0.20,-2.88%,100,0,N/A,N/A
TEL1.MU,Sihuan Pharmaceutical Holdings Group Ltd,0.0960,0.0000,0.00%,"8,000",0,N/A,N/A
FTD.MU,Financiere de Tubize SA,74.50,0.00,0.00%,25,0,N/A,N/A
KO0.MU,Kooth PLC,2.9600,0.0000,0.00%,50,0,N/A,N/A
93M1.DU,MPH Health Care AG,15.55,-0.05,-0.32%,260,4,N/A,N/A
0RK.MU,Exscientia PLC,6.55,+0.05,+0.77%,50,1,N/A,N/A
L97.MU,Yonghe Medical Group Co Ltd,0.8450,0.0000,0.00%,N/A,0,N/A,N/A
E8M.SG,Elixinol Wellness Ltd,0.0085,0.0000,0.00%,0,0,N/A,N/A
TRBA.DU,Trinity Biotech PLC,0.9050,-0.0100,-1.09%,"2,000",0,N/A,N/A
PBN.DU,Alterity Therapeutics Ltd,0.0020,0.0000,0.00%,"20,000",0,N/A,N/A
AAQ1.HM,aap Implantate AG,0.9500,+0.0200,+2.15%,600,515,N/A,N/A
9VC.MU,ATAI Life Sciences NV,1.6595,-0.0045,-0.27%,100,78,N/A,N/A
737.MU,NexImmune Inc,0.3000,0.0000,0.00%,"1,200",0,N/A,N/A
MED.HM,MediClin AG,2.9000,+0.0200,+0.69%,"2,000",0,N/A,N/A
UV7.MU,TALI Digital Ltd,0.0010,0.0000,0.00%,"40,000",0,N/A,N/A
8EC.SG,Empower Clinics Inc,0.0020,0.0000,0.00%,0,"14,797",N/A,N/A
AAJ.MU,Isoray Inc,0.5100,+0.0050,+0.99%,579,0,N/A,N/A
A39.MU,Arjo AB,3.6820,+0.1100,+3.08%,500,17,N/A,N/A
OZTA.HA,Grifols SA,11.20,-0.43,-3.70%,100,0,N/A,N/A
3LP.MU,Columbia Care Inc,0.4860,0.0000,0.00%,"4,252",152,N/A,N/A
CJH.MU,CanSino Biologics Inc,3.3860,+0.0400,+1.20%,23,0,N/A,N/A
A8D.MU,AB Science,4.8550,0.0000,0.00%,50,5,N/A,N/A
2MT0.MU,Athenex Inc,0.1160,0.0000,0.00%,"2,013",168,N/A,N/A
25I.SG,ImmuPharma PLC,0.0342,0.0000,0.00%,0,52,N/A,N/A
66J.MU,Amniotics AB,0.0098,-0.0002,-2.00%,100,0,N/A,N/A
MAK.HA,Maternus-Kliniken AG,1.4200,-0.0100,-0.70%,600,0,N/A,N/A
G1H.MU,G1 Therapeutics Inc,2.5600,0.0000,0.00%,70,0,N/A,N/A
5LH.MU,Guard Therapeutics International AB,0.0144,0.0000,0.00%,"1,500",26,N/A,N/A
GHG.BE,Global Hemp Group Inc,0.0015,-0.0015,-50.00%,"10,000","1,929",N/A,N/A
MAK.BE,Maternus-Kliniken AG,1.4200,-0.0100,-0.70%,30,0,N/A,N/A
BIO3.DU,Biotest AG,30.80,-0.20,-0.65%,100,0,N/A,N/A
AWY.MU,Antisense Therapeutics Ltd,0.0456,0.0000,0.00%,"22,000",0,N/A,N/A
GYX.BE,Futura Medical PLC,0.5750,+0.0050,+0.88%,"2,000",0,N/A,N/A
SAB.SG,Sonic Healthcare Ltd,21.84,+0.12,+0.55%,0,79,N/A,N/A
PI2.SG,Proteome Sciences PLC,0.0600,0.0000,0.00%,0,0,N/A,N/A
TN7.MU,Titan Pharmaceuticals Inc,0.7250,0.0000,0.00%,"1,000",0,N/A,N/A
0GM.DU,graceNT AG,0.2000,0.0000,0.00%,"2,090",0,N/A,N/A
OVXA.SG,Ovoca Bio PLC,0.0400,-0.0055,-12.09%,0,0,N/A,N/A
OND.MU,Oncopeptides AB,0.7104,0.0000,0.00%,"1,000",0,N/A,N/A
26E.BE,Estia Health Ltd,1.7900,0.0000,0.00%,N/A,0,N/A,N/A
SQ2.MU,Wellbeing Digital Sciences Inc,0.0110,0.0000,0.00%,750,"1,802",N/A,N/A
A9K0.MU,Halo Collective Inc,0.0140,+0.0002,+1.45%,"40,000","13,987",N/A,N/A
4RY.DU,Akeso Inc,4.1600,+0.1000,+2.46%,300,0,N/A,N/A
43E0.MU,electroCore Inc,4.1200,0.0000,0.00%,47,63,N/A,N/A
22R.MU,ContraFect Corp,1.7932,0.0000,0.00%,11,974,N/A,N/A
2AB.MU,Vaccitech PLC,2.2200,0.0000,0.00%,79,0,N/A,N/A
V9Z.MU,Aceragen Inc,1.5600,0.0000,0.00%,500,0,N/A,N/A
G09.MU,Genomic Vision SA,0.0189,0.0000,0.00%,100,0,N/A,N/A
ZSB.MU,Sirona Biochem Corp,0.0920,-0.0002,-0.22%,"20,000",684,N/A,N/A
50BA.MU,Bicycle Therapeutics PLC,24.40,0.00,0.00%,350,0,N/A,N/A
7OC.MU,OncoCyte Corp,0.2060,0.0000,0.00%,"4,000",0,N/A,N/A
SQ2.SG,Wellbeing Digital Sciences Inc,0.0045,0.0000,0.00%,0,161,N/A,N/A
3080.MU,Conformis Inc,1.0500,0.0000,0.00%,"1,042",0,N/A,N/A
0RK.DU,Exscientia PLC,6.50,+0.20,+3.17%,100,19,N/A,N/A
TRL.BE,DaVita Inc,88.40,-1.22,-1.36%,1,0,N/A,N/A
MYD.HM,Myriad Genetics Inc,20.80,-0.20,-0.95%,200,0,N/A,N/A
AI1.MU,Biofrontera Inc,0.4140,-0.0060,-1.43%,"2,500",43,N/A,N/A
XP0.MU,Xenon Pharmaceuticals Inc,38.60,-1.00,-2.53%,"1,000",0,N/A,N/A
PI6.DU,Pieris Pharmaceuticals Inc,0.7980,-0.0100,-1.24%,500,0,N/A,N/A
NOVC.HA,Novo Nordisk A/S,148.10,+1.54,+1.05%,17,16,N/A,N/A
0I3.DU,Axonics Inc,46.80,+0.40,+0.86%,25,0,N/A,N/A
MYD.MU,Myriad Genetics Inc,21.00,-0.20,-0.94%,"1,000",17,N/A,N/A
SZD.HA,Santen Pharmaceutical Co Ltd,7.75,+0.10,+1.31%,200,0,N/A,N/A
CBO.MU,Celsion Corp,1.2100,-0.0200,-1.63%,142,2,N/A,N/A
19X.MU,Axsome Therapeutics Inc,76.70,+2.56,+3.45%,40,0,N/A,N/A
473A.DU,Adaptimmune Therapeutics PLC,0.9050,-0.0100,-1.09%,N/A,0,N/A,N/A
111A.BE,SINTX Technologies Inc,1.4100,+0.0200,+1.44%,500,0,N/A,N/A
6XC.MU,Soleno Therapeutics Inc,4.6500,-0.5900,-11.26%,200,0,N/A,N/A
407.MU,Sensei Biotherapeutics Inc,1.2420,-0.0140,-1.11%,500,0,N/A,N/A
RJR1.F,Stereotaxis Inc,1.8200,0.0000,0.00%,211,10,N/A,N/A
0PT.DU,Prothena Corp PLC,65.50,+1.00,+1.55%,8,0,N/A,N/A
2US.DU,NextCure Inc,1.5000,+0.0200,+1.35%,"1,500",0,N/A,N/A
1RV.DU,Rhythm Pharmaceuticals Inc,16.40,+0.20,+1.23%,250,0,N/A,N/A
35H.BE,Homology Medicines Inc,0.9100,-0.0350,-3.70%,100,0,N/A,N/A
76X0.MU,SomaLogic Inc,2.2800,-0.0200,-0.87%,830,77,N/A,N/A
2QK.DU,Scholar Rock Holding Corp,7.55,+0.35,+4.86%,N/A,0,N/A,N/A
NG9.MU,NeoGenomics Inc,14.90,-0.40,-2.61%,50,0,N/A,N/A
PI6.MU,Pieris Pharmaceuticals Inc,0.8280,-0.0240,-2.82%,75,103,N/A,N/A
8T8.MU,TransMedics Group Inc,72.36,-2.66,-3.55%,15,0,N/A,N/A
26M.DU,Mirati Therapeutics Inc,34.87,+0.29,+0.84%,250,4,N/A,N/A
1P5.DU,PAVmed Inc,0.3680,+0.0100,+2.79%,500,0,N/A,N/A
NNFN.BE,MannKind Corp,3.7670,+0.0110,+0.29%,"1,000",0,N/A,N/A
2H51.HM,Ocugen Inc,0.4836,+0.0292,+6.43%,"20,000",385,N/A,N/A
5V7.MU,VentriPoint Diagnostics Ltd,0.1060,0.0000,0.00%,"5,000",263,N/A,N/A
RXK3.MU,SELLAS Life Sciences Group Inc,1.4980,-0.0180,-1.19%,"3,255",0,N/A,N/A
4G8.BE,Guerbet SA,16.78,+0.24,+1.45%,8,0,N/A,N/A
RV41.BE,Fennec Pharmaceuticals Inc,8.65,+0.15,+1.76%,196,0,N/A,N/A
VG2.BE,Avinger Inc,0.5400,0.0000,0.00%,100,36,N/A,N/A
V67A.MU,Cosmos Health Inc,2.8400,-0.0600,-2.07%,800,0,N/A,N/A
2HQ.DU,Tilray Brands Inc,1.4760,+0.0030,+0.20%,70,219,N/A,N/A
RI2A.MU,Rigel Pharmaceuticals Inc,1.4545,+0.0615,+4.41%,400,0,N/A,N/A
0M61.F,Myomo Inc,0.4420,+0.0220,+5.24%,"2,500",121,N/A,N/A
5GH.MU,Guardant Health Inc,34.60,-0.40,-1.14%,20,0,N/A,N/A
XE9.MU,Xencor Inc,24.40,-0.40,-1.61%,300,0,N/A,N/A
FMW.MU,Veru Inc,1.2000,0.0000,0.00%,400,7,N/A,N/A
IQT.MU,Inhibikase Therapeutics Inc,0.6100,-0.0150,-2.40%,"1,500",0,N/A,N/A
2IVB.BE,Indivior PLC,20.70,+0.35,+1.72%,23,0,N/A,N/A
7NS.MU,Palisade Bio Inc,1.4780,0.0000,0.00%,"2,000",97,N/A,N/A
TEV.HA,Teva Pharmaceutical Industries Ltd,6.88,+0.12,+1.78%,110,1,N/A,N/A
41X.MU,Ardelyx Inc,3.5300,-0.1500,-4.08%,"5,490","1,110",N/A,N/A
EC8.BE,Conmed Corp,124.00,0.00,0.00%,25,0,N/A,N/A
