Product Status,Instrument,ISIN,WKN,Product Assignment Group Description,Market Maker,Specialist,First Trading Date,Last Trading Date
Active,MOBILUM TECHNOLOGIES INC.,CA60743X1033,000A3CXUA,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-23,
Active,SOLIS MINERALS LTD.,CA83423L1085,000A3CXUB,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-07-23,
Active,DOLFINES S.A.    EO 0 01,FR0014004QZ9,000A3CVG0,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-07-23,
Active,VAM INVESTM.SPAC   EO- 01,NL0015000G40,000A3CVMY,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-23,
Active,AG MORTG.INV.NEW DL- 01,US0012285013,000A3CU0W,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2021-07-23,
Active,NOBEL RESOURCES CORP.,CA65501C1005,000A3CVWS,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-07-26,
Active,SAMESYSTEM A/S   DK - 01,DK0061551033,000A3CTQ5,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-26,
Active,TEMPLETON E.M.I.TR.LS- 05,GB00BKPG0S09,000A3CREE,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-26,
Active,CMO GROUP PLC     LS - 01,GB00BMB5Y385,000A3CT0R,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-26,
Active,BRIDGEPOINT AD.LS - 00005,GB00BND88V85,000A3CU5W,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2021-07-26,
Active,GH RESEARCH PLC   DL- 025,IE000GID8VI0,000A3CUAZ,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-07-26,
Active,A.L.A. S.P.A.   O.N.,IT0005446700,000A3CVQ9,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-26,
Active,STEVANATO GROUP SPA O.N.,IT0005452658,000A3CUMB,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2021-07-26,
Active,BIOCERES CROP SOL.,KYG1117K1141,000A2PTXR,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-26,
Active,ONDE S.A.         ZY - 02,PLONDE000018,000A3CVP8,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-26,
Active,FRAGBITE GROUP AB,SE0015949334,000A3CUA2,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-26,
Active,GODSINLOESEN NORDIC AB,SE0016101760,000A3CTA4,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-26,
Active,ABRDN PLC UN. ADR 4 LS-10,US00108N1000,000A3CVWR,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-26,
Active,F45 TRAINING HLD. - 00005,US30322L1017,000A3CUVN,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2021-07-26,
Active,CONSOLIDATED URANIUM INC.,CA21024C1014,000A3CVY0,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2021-07-27,
Active,FIRST HELIUM INC.,CA32050C1059,000A3CVMX,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-27,
Active,GLOBALBLOCK DIG.ASS.TRAD.,CA37892G1072,000A3CUJU,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-07-27,
Active,REVOL.BEAUTY GRP  LS - 01,GB00BP7L1T61,000A3CUTT,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-27,
Active,TRIBE PROPERTY TECHS,CA89602T1012,000A2QSNL,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-28,
Active,IKONISYS             EO 2,FR00140048X2,000A3CVR6,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-28,
Active,GIGLIO.COM S.P.A.    O.N.,IT0005453003,000A3CVXY,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-28,
Active,ENERGY TRANS.PARTS EO- 01,NL0015000F82,000A3CVVU,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-28,
Active,BAR HARBOR BANKSHS   DL 2,US0668491006,000346032,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-28,
Active,MICROVAST HOLD.  DL- 0001,US59516C1062,000A3CV9D,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-28,
Active,PHILLIPS EDISON   DL - 01,US71844V2016,000A3CU4U,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-28,
Active,STARPHARMA HLDG.SP.ADR/10,US8555631022,000A2QE42,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-28,
Active,ADURO CLEAN TECHN. INC.,CA0074081070,000A3CMR8,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-29,
Active,NORAM LITHIUM CORP.,CA65542K1030,000A3CWAR,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2021-07-29,
Active,CLEARVISE AG INH O.N.,DE000A1EWXA4,000A1EWXA,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-29,
Active,4BASEBIO PLC         EO 1,GB00BMCLYF79,000A3CWA4,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-29,
Active,DRAGANFLY INC.,CA26142Q2053,000A3CSQN,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-07-30,
Active,BIG TECHNOLOGIES   LS- 10,GB00BN2TR932,000A3CVRU,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-07-30,
Active,WARPAINT LONDON   LS - 25,GB00BYMF3676,000A2DHJQ,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-30,
Active,YOUNG CO.'S BREW.A LS-125,GB00B2NDK765,000A0NBNJ,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-30,
Active,MODUS THERAPEUTICS HLDG,SE0015987904,000A3CVSY,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-30,
Active,PERMA-PIPE INTL HLDGS,US7141671039,000A2DNTL,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-30,
Active,NAMPAK LTD         RC- 05,ZAE000071676,000A0F648,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-07-30,
Active,GREENWING RESOURCES LTD.,AU0000166613,000A3CWE4,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-02,
Active,WESTSHORE TERMINALS INV.,CA96145A2002,000A1J0SM,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-02,
Active,XRAPPLIED TECHNOLO. INC.,CA98422K1093,000A3CV9B,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-02,
Active,ONDO INSURTECH    LS - 05,GB00BNVVGD77,000A3CWEQ,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-02,
Active,EL.EN. S.P.A.,IT0005453250,000A3CWAH,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-02,
Active,GENL EL. CO.      DL - 06,US3696043013,000A3CSML,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2021-08-02,
Active,SOLARWINDS CORP.  DL- 001,US83417Q2049,000A3CSSD,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2021-08-02,
Active,ALPHA LITHIUM CORP. NEW,CA02075X1033,000A3CUW1,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-03,
Active,NAT.B.GR. SPONS.ADR/1,US6336438790,000A3CWJR,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-03,
Active,RINGMETALL SE  NA O.N.,DE000A3E5E55,000A3E5E5,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2021-08-10,
Active,HYDROGENONE C.G.  LS - 01,GB00BL6K7L04,000A3CWKE,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-04,
Active,CAPITAL ONE FIN PRF.SER.K,US14040H7742,000A2QDCP,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-04,
Active,ORDERYOYO A/S     DK - 01,DK0061553831,000A3CVUY,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-05,
Active,FORWARD PARTN.GRP.LS - 01,GB00BKPGBB09,000A3CVQB,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-05,
Active,MICROLISE GROUP   LS- 001,GB00BLR8L223,000A3CVR7,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-05,
Active,NORTHCODERS GROUP LS - 01,GB00BL97B942,000A3CWBL,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-05,
Active,LORDS GROUP TRAD. LS- 005,GB00BM9CLS53,000A3CVQA,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-05,
Active,ORMONDE MINING     EO- 01,IE00BF0MZF04,000A2DT7F,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-05,
Active,PILA PHARMA AB,SE0015988274,000A3CT5N,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-05,
Active,TINYBUILD REGSCAT3 DL-001,USU8884H1033,000A2QP6H,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-05,
Active,BATH + BODY WORKS  DL- 50,US0708301041,000A3CWHH,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-05,
Active,CENT.+EAST.EUR.FD DL- 001,US1534361001,000878937,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-05,
Active,CYTEK BIOSCIENCES DL- 001,US23285D1090,000A3CVW1,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-05,
Active,ECOVYST INC.       DL- 01,US27923Q1094,000A3CWMS,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2021-08-05,
Active,HELL.UNSP.ADR A1 DL- 0001,US4234031049,000A3CWEW,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2021-08-05,
Active,STAGWELL INC.  A,US85256A1097,000A3CWMU,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-05,
Active,ALMONTY INDUSTRIES CDIS/1,AU0000157679,000A3CWH9,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-06,
Active,DOLE PLC           DL- 01,IE0003LFZ4U7,000A3CWBW,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-06,
Active,VARTA AG UNSP.ADS/0 10,US92230T1051,000A3CVN9,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-06,
Active,ENVIROMETAL TECHN.   O.N.,CA29408D1087,000A3CWQJ,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-09,
Active,WESTERN INV.CO.OF CANADA,CA95846L1013,000A2PQRG,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-09,
Active,KENADYR METALS CORP.,CA48850D1015,000A3CSQW,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-10,
Active,NOWVERTICAL GROUP INC.,CA67013H1064,000A3CTY7,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-10,
Active,CRUZ BATTERY METALS CORP.,CA22888A1084,000A3CWU7,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-11,
Active,ARDAGH METAL PAC.DL- 0001,LU2369833749,000A3CV86,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-11,
Active,VICTORIAS SECRECT DL - 01,US9264001028,000A3CU0R,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-11,
Active,NEXGEN ENERGY LTD CDI/1,AU0000159329,000A3CTAJ,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-12,
Active,LIGHTSPEED COMMERCE  INC.,CA53229C1077,000A3CWX3,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2021-08-12,
Active,FUCHS PETROLUB NA ST O.N.,DE000A3E5D56,000A3E5D5,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2021-08-16,
Active,FUCHS PETROLUB VZO NA ON,DE000A3E5D64,000A3E5D6,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2021-08-16,
Active,AWAKN LIFE SCIENCES CORP,CA05455W1086,000A3CTL4,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-13,
Active,SPECTRA7 MICROSYSTEMS,CA84761T8692,000A3CSQZ,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-13,
Active,YOOMA WELLNESS INC.,CA98615V1022,000A2QPAM,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-13,
Active,POLAR CAP.GL.FIN.T.LS- 05,GB00B9XQT119,000A1W5Z9,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-13,
Active,ZENSUN ENTERPRISES LTD.,HK0000769783,000A3CVH6,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2021-09-15,
Active,BIVICTRIX THER.PLC LS- 01,GB00BNXH3K91,000A3CWZM,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-16,
Active,JOY SPREADER GROUP INC.,KYG5191P1054,000A2QCW8,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2021-08-16,
Active,PUNCH PUNK S.A.    ZY- 10,PLPNCHP00016,000A3CWXA,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-16,
Active,OPENDOOR TECHNOLOGIES INC,US6837121036,000A2QHR0,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-16,
Active,NEVGOLD CORP.,CA6415361071,000A3CTE1,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-17,
Active,CO.DON AG INH. O.N.,DE000A3E5C08,000A3E5C0,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-19,
Active,GREENTOWN SVC.G.HD- 00001,KYG410121084,000A2ANNZ,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-17,
Active,CAVATINA HOLDING  ZY - 13,PLCVTNH00040,000A3C9ZU,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-17,
Active,FIRST BK (WILL. NJ) DL-01,US31931U1025,000A1XBPP,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-17,
Active,FIRST COMMUNITY(S.C.) DL1,US3198351047,000A0DKLK,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-17,
Active,HEADHUNTER GRP (SP.ADR)/1,US42207L1061,000A2PJCH,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-17,
Active,KALO GOLD CORP.,CA48344L1076,000A3CYQN,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-18,
Active,SATELLOS BIOSCIENCE INC.,CA80401L3083,000A3CSSM,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-18,
Active,GOLDEN AGRI-RES ADR/100,US3807872003,000A1C3AW,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-18,
Active,SOUTHERN STS BANCSH. DL 5,US8438783073,000A3CW1P,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-18,
Active,BIOMIND LABS INC.,CA0907021012,000A3CSQR,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-19,
Active,ELEMENT79 GOLD CORP.,CA28619A1012,000A3E41D,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-19,
Active,HIGHLANDER SILVER CORP.,CA43087N1050,000A3CYR1,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-19,
Active,UNION JACK OILLS - 05,GB00BLH1S316,000A2QQQV,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-19,
Active,SPIRE GLOBAL A  DL- 0001,US8485601087,000A3CYQG,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2021-08-19,
Active,A2Z SMART TECHNOLOGIES,CA00249W1005,000A3CSQ9,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-20,
Active,ARGO LIVING SOILS CORP.,CA04018T1084,000A3E41C,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-23,
Active,SURGE ENERGY INC.,CA86880Y8779,000A3CSRB,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-23,
Active,MEDMIRA INC.,CA58501R1029,000932414,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2021-08-24,
Active,GLOBAL UAV TECHS,CA3794333037,000A3CSRJ,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-24,
Active,OSCAR PROP H.(POST SPLIT),SE0016278303,000A3CYQ2,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-24,
Active,UPSTART HOLDINGS DL- 0001,US91680M1071,000A2QJL7,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-24,
Active,ACOTEC SCIEN.H. DL- 00001,KYG0096M1096,000A3CYF9,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-25,
Active,ORIGIN MATER. A  DL- 0001,US68622D1063,000A3CTJR,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-25,
Active,MAGNIS ENERGY TECHNOL.LTD,AU000000MNS3,000A12CDJ,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-26,
Active,BOOSH PLANT-BASED BRANDS,CA0994031072,000A3CQ38,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-26,
Active,MONETA GOLD INC.,CA60928P1071,000A3CVKP,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2021-08-26,
Active,SPOTLITE360 IOT SOLUTIONS,CA84921X1078,000A3CY6V,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-26,
Active,SUSTAINABLE POWER CL.A,CA86934R1001,000A3CYYP,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2021-08-26,
Active,LLORENTE + CUENCA EO - 01,ES0105591004,000A3CUW4,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-26,
Active,REMEDY ENTERTAINMENT OYJ,FI4000251897,000A2DS5E,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-26,
Active,NETUM GROUP OYJ,FI4000390943,000A3CRX1,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-26,
Active,BIOFISH HOLDING AS   NK 1,NO0010955198,000A3CWK6,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-26,
Active,HAVILA KYSTRUTEN AS  NK 1,NO0011045429,000A3CWHM,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2021-08-26,
Active,BARRAMUNDI GROUP PTE. LTD,SGXZ33675836,000A3CWZZ,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-26,
Active,NGERN TID LOR-NVDR- BA3 7,THA271010R18,000A3CYYX,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-26,
Active,GXO LOGISTICS INC. DL- 01,US36262G1013,000A3CU51,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2021-08-26,
Active,OUTBRAIN INC.     DL- 001,US69002R1032,000A3CV8N,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2021-08-26,
Active,SIMONA AG O.N.,DE000A3E5CP0,000A3E5CP,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-30,
Active,FRONTIER INV.CORP.A- 0001,KYG368161090,000A3CY4E,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2021-08-27,
